ID,Category,Nr,V/H,Description,Valence,Valence_SD,AvAp,AvAp_SD,Arousal,Arousal_SD,Width,Height,Luminance,Contrast,JPEG_size80,LABL,LABA,LABB,Entropy,Category_Valence,Category_Arousal,Neutral,Negative,Positive,
People_208_h,People,208,h,Dead Body,1.8542,1.1297,1.7917,1.051,7.6667,1.2262,1600,1200,107.2906,57.6493,470708,45.017,3.0654,-2.2064,7.739,Negative,Aroused,0,1,0,13
People_227_h,People,227,h,Burns,1.8571,1,2,1.1066,7.18,1.5345,1600,1200,131.1715,52.2621,277951,54.3888,4.9193,7.7817,7.5971,Negative,Aroused,0,1,0,14
Animals_056_h,Animals,56,h,Dead Cat,1.8615,0.9499,1.6923,0.8277,7.5,1.3214,1600,1200,102.7861,66.7268,388719,42.2588,2.1389,7.256,7.8471,Negative,Aroused,0,1,0,15
People_201_v,People,201,v,Accident,1.8723,1.0346,2.3542,1.5366,7.5111,1.2545,1200,1600,35.9323,51.4372,305631,14.2775,-0.0881,6.4803,6.3224,Negative,Aroused,0,1,0,16
People_221_h,People,221,h,Surgery,1.88,1.0622,1.7143,1,7.5714,1.2583,1600,1200,127.8886,54.6595,300602,54.1284,15.0675,13.1476,7.755,Negative,Aroused,0,1,0,17
People_211_v,People,211,v,Mutilated Hand,1.8824,1.0324,1.7255,1.0213,7.6275,1.3706,1200,1600,78.3228,40.2181,260950,33.6006,10.3615,-16.8525,6.8408,Negative,Aroused,0,1,0,18
Faces_159_h,Faces,159,h,Mutilated Face,1.9286,1.156,1.7442,1.1147,7.3721,1.3632,1600,1200,102.2263,66.0523,375468,43.0102,11.1182,19.4549,7.8538,Negative,Aroused,0,1,0,19
People_246_h,People,246,h,Black Eye,1.9583,1.0711,1.9792,0.9563,7.1064,1.4024,1600,1200,149.7019,58.1514,416317,61.4213,6.8716,10.4164,7.7145,Negative,Aroused,0,1,0,20
People_220_h,People,220,h,Disease,1.9778,0.965,1.6809,1.0448,7.4894,1.3167,1600,1200,142.1414,56.5854,507978,59.7872,11.4792,11.6226,7.7885,Negative,Aroused,0,1,0,21
Faces_365_v,Faces,365,v,Mutilated Face,1.9836,0.9353,1.9672,1.0641,7.0984,1.4048,1200,1600,125.8946,43.0407,137924,52.8346,5.2789,3.6374,6.9255,Negative,Aroused,0,1,0,22
Animals_077_h,Animals,77,h,Sick Dog,2.0204,1.1085,2.1042,1.1155,7.4792,1.3367,1600,1200,109.7225,68.5571,339744,44.8761,0.5406,1.4853,7.8328,Negative,Aroused,0,1,0,23
Objects_125_h,Objects,125,h,Toilet,2.0222,1.0333,1.4667,0.6606,6.2045,1.6506,1600,1200,147.2145,60.1211,142604,60.1892,0.8427,12.7173,7.4532,Negative,Aroused,0,1,0,24
Objects_139_h,Objects,139,h,Doll Head,2.0769,1.1498,2.1846,1.2856,6.6406,1.8803,1600,1200,81.1514,66.379,238446,34.0114,7.0493,5.9829,7.6564,Negative,Aroused,0,1,0,25
People_205_v,People,205,v,Drowned Man,2.0909,1.1466,2,1.0458,7.2,1.4053,1200,1600,119.223,63.5006,314956,48.9159,0.2201,3.548,7.703,Negative,Aroused,0,1,0,26
Faces_366_h,Faces,366,h,Mutilated Face,2.1136,1.4341,2.0227,1.338,7.0698,1.6387,1600,1200,119.618,82.7226,215386,48.5839,2.6411,7.1629,7.7608,Negative,Aroused,0,1,0,27
People_022_h,People,22,h,Car Crash,2.125,1.0644,2.6809,1.2529,6.4792,2.0833,1600,1200,106.3557,56.1703,447804,44.1014,0.6113,1.5698,7.7532,Negative,Aroused,0,1,0,28
People_127_h,People,127,h,Assault,2.1538,1.1623,2.6462,1.5148,7.6154,1.1414,1600,1200,81.4321,74.3507,359803,33.074,-1.9016,6.3935,7.5695,Negative,Aroused,0,1,0,29
People_222_h,People,222,h,Hooked Skin,2.1667,1.3422,1.8723,1.2618,7.625,1.2312,1600,1200,75.513,70.1123,225389,32.0675,10.2551,9.1759,6.3845,Negative,Aroused,0,1,0,30
People_128_h,People,128,h,Wounded Child,2.2292,1.2922,2.375,1.3309,7.75,1.2632,1600,1200,82.237,68.6557,179443,34.4912,7.4712,12.4991,7.5466,Negative,Aroused,0,1,0,31
Faces_010_h,Faces,10,h,Child With Burns,2.2391,1.2326,2.6739,1.2121,7.7333,1.1947,1600,1200,120.6685,65.1395,242736,50.9496,5.6702,23.1772,7.896,Negative,Aroused,0,1,0,32
Animals_078_h,Animals,78,h,Dead Mouse,2.2609,1.2899,2.2667,1.3038,6.6809,1.476,1600,1200,121.0126,55.4499,500451,50.0774,-0.1465,0.4453,7.7573,Negative,Aroused,0,1,0,33
People_200_h,People,200,h,Dead Bodies,2.2667,1.2505,2.7609,1.6081,6.9348,1.2544,1600,1200,133.6191,67.4087,488615,54.735,-2.6981,13.9307,7.7935,Negative,Aroused,0,1,0,34
People_031_v,People,31,v,Burns,2.28,1.0309,2.3,1.233,6.92,1.5497,1200,1600,70.8671,48.3766,162603,29.6874,2.0031,10.3987,7.3868,Negative,Aroused,0,1,0,35
Objects_149_h,Objects,149,h,Blood,2.2826,1.1482,2.8043,1.2041,7.1778,1.3533,1600,1200,133.6551,44.553,201739,55.3456,0.5343,0.8893,6.1191,Negative,Aroused,0,1,0,36
Faces_145_v,Faces,145,v,Mutilated Face,2.2857,1.1726,3.0612,1.5865,7.3469,1.4369,1200,1600,126.6142,60.2844,255768,52.4043,0.7147,2.0416,7.7841,Negative,Aroused,0,1,0,37
Faces_149_v,Faces,149,v,Mutilated Face,2.2979,1.1594,2.1875,1.2144,7.6136,1.083,1200,1600,124.867,83.8639,228949,50.5419,0.3274,-1.592,7.6204,Negative,Aroused,0,1,0,38
Animals_071_h,Animals,71,h,Dead Moose,2.3469,1.0518,3.0851,1.6659,6.68,1.3468,1600,1200,125.4247,57.8932,372573,52.1126,-5.626,9.5976,7.7335,Negative,Aroused,0,1,0,39
Objects_003_h,Objects,3,h,Crashed Car,2.3871,1.2328,3.4194,1.615,6.7869,1.3677,1600,1200,126.7091,72.2413,450914,51.6746,-0.2265,1.2851,7.8921,Negative,Aroused,0,1,0,40
People_204_v,People,204,v,Skin Inflammation,2.3958,1.0466,2.3469,1.0318,6.7755,1.1949,1200,1600,106.3589,62.1267,485090,44.3618,7.0759,3.1861,7.8186,Negative,Aroused,0,1,0,41
People_239_h,People,239,h,Skin Disease,2.3958,1.1437,2.1042,1.153,6.6596,1.3233,1600,1200,134.7473,74.3216,264678,55.4599,12.58,7.422,7.2586,Negative,Aroused,0,1,0,42
Faces_018_h,Faces,18,h,Armed Boys,2.4082,1.1532,3.1429,1.6708,6.7959,1.258,1600,1200,95.8168,60.4814,300061,41.1147,5.6771,8.9087,7.7546,Negative,Aroused,0,1,0,43
Animals_033_h,Animals,33,h,Dead Bird,2.4118,1.1345,2.2941,1.0825,6.6078,1.2178,1600,1200,173.3411,60.121,690195,69.952,-0.0864,1.0734,7.3398,Negative,Aroused,0,1,0,44
People_140_h,People,140,h,Wounded People,2.4167,1.2519,2.3333,1.191,6.4792,1.7009,1600,1200,100.4894,52.9279,325358,42.2506,2.7542,-0.5809,7.5606,Negative,Aroused,0,1,0,45
Landscapes_139_h,Landscapes,139,h,Waste,2.4286,1.118,2.5306,1.192,6.44,1.1278,1600,1200,76.3182,61.2217,525614,31.6119,0.4051,15.4068,7.5688,Negative,Aroused,0,1,0,46
People_020_h,People,20,h,Car Crash,2.4318,1.3364,3.2826,1.8579,6.7826,1.4128,1600,1200,69.0212,51.147,366706,28.451,-0.5723,3.3025,7.3924,Negative,Aroused,0,1,0,47
Faces_284_h,Faces,284,h,Crippled Man,2.4348,1.2047,3,1.6583,6.8333,1.2262,1600,1200,136.5133,46.7434,281125,56.3698,0.3768,-3.164,7.3834,Negative,Aroused,0,1,0,48
Animals_024_h,Animals,24,h,Dead Cat,2.4375,1.0897,2.375,1.1228,6.75,1.1578,1600,1200,88.6613,68.5287,198093,41.3658,17.8806,17.8882,7.3871,Negative,Aroused,0,1,0,49
Faces_293_h,Faces,293,h,Police Arresting Someone,2.44,1.248,3.22,1.5945,7.08,1.2591,1600,1200,109.0666,76.1442,333617,44.5381,1.8605,3.1281,7.8837,Negative,Aroused,0,1,0,50
People_016_h,People,16,h,Car Crash,2.4468,1.299,3.1957,1.6414,7.0426,1.2503,1600,1200,62.4974,52.6992,281800,25.699,3.4279,7.4415,7.3074,Negative,Aroused,0,1,0,51
Faces_172_h,Faces,172,h,Elderly Man,2.4516,1.1549,3.3934,1.4751,6.8361,1.3806,1600,1200,112.9376,71.9549,268860,47.4483,11.205,11.133,7.8439,Negative,Aroused,0,1,0,52
Animals_039_h,Animals,39,h,Dead Dog,2.4583,1.237,2.234,1.1075,7.1915,1.3616,1600,1200,94.144,67.2255,208986,38.8553,1.2455,12.8779,7.4308,Negative,Aroused,0,1,0,53
Animals_063_h,Animals,63,h,Dead Deer,2.4681,1.1768,2.913,1.4579,7.0638,1.3578,1600,1200,134.8007,48.0185,341531,56.6904,3.1233,26.9516,7.5773,Negative,Aroused,0,1,0,54
People_233_h,People,233,h,Dead Animal,2.4694,1.6086,2.32,1.2688,6.9167,1.4852,1600,1200,107.4343,59.2818,380013,45.6898,12.0699,5.1405,7.801,Negative,Aroused,0,1,0,55
Faces_009_h,Faces,9,h,Hurting Child,2.4769,1.2133,2.8571,1.3661,6.8,1.4053,1600,1200,55.7509,68.9994,219612,22.1634,-1.4046,1.9052,6.8888,Negative,Aroused,0,1,0,56
People_118_h,People,118,h,Homeless Man,2.4773,1.0672,2.7333,1.2863,5.9767,1.3361,1600,1200,77.8235,65.0061,247118,31.7177,1.4361,2.1479,7.4689,Negative,Aroused,0,1,0,57
Faces_283_h,Faces,283,h,Elderly Woman Crying,2.4783,1.0272,4.2708,2.0079,7.2553,1.406,1600,1200,95.922,72.491,160284,39.3429,1.1885,1.696,7.596,Negative,Aroused,0,1,0,58
Landscapes_026_h,Landscapes,26,h,Waste,2.4783,1.2951,2.7391,1.357,6.413,1.4232,1600,1200,100.1045,52.4017,593555,41.9417,-2.5854,5.2652,7.6303,Negative,Aroused,0,1,0,59
Animals_062_h,Animals,62,h,Dead Cow,2.4889,1.2902,2.2889,1.1798,6.4889,1.2177,1600,1200,114.8104,49.1895,500778,48.4345,-4.2396,1.2055,7.6244,Negative,Aroused,0,1,0,60
People_225_h,People,225,h,Dead Body,2.5,1.2028,3.2857,1.9039,6.8163,1.2857,1600,1200,119.8653,62.7225,540760,49.5019,2.155,10.2987,7.7288,Negative,Aroused,0,1,0,61
People_241_h,People,241,h,Eye Disease,2.5208,1.2202,2.3542,1.4065,6.8958,1.3721,1600,1200,150.6031,58.4494,331727,62.2557,12.7819,12.3355,7.7038,Negative,Aroused,0,1,0,62
Faces_362_v,Faces,362,v,Mutilated Face,2.5306,1.2094,2.2245,1.2292,6.8936,1.22,1200,1600,118.4143,46.0439,254335,52.4906,29.2234,26.8966,7.5069,Negative,Aroused,0,1,0,63
People_013_v,People,13,v,Car Crash,2.5306,1.2433,3.1633,1.3896,6.6531,1.2171,1200,1600,89.2735,66.56,307017,36.5738,0.2168,1.3103,7.7116,Negative,Aroused,0,1,0,64
Animals_027_h,Animals,27,h,Dead Bird,2.5472,1.0843,2.3396,1.1256,6.3396,1.5057,1600,1200,90.2896,51.9404,442590,37.4908,0.1908,0.2003,7.4047,Negative,Aroused,0,1,0,65
Animals_068_h,Animals,68,h,Dead Chinchillas,2.5625,1.1281,2.3673,1.0546,6.625,1.4964,1600,1200,142.5681,63.5587,331650,58.1812,-6.9359,5.781,7.7058,Negative,Aroused,0,1,0,66
Animals_001_h,Animals,1,h,Dead Stork,2.5714,1.2247,3.0204,1.4067,6.4375,1.4278,1600,1200,126.0501,68.4496,263028,51.7473,-0.3868,16.9324,7.8563,Negative,Aroused,0,1,0,67
People_143_h,People,143,h,Homeless Woman,2.5714,1.1547,3.5625,1.8896,6.1875,1.6968,1600,1200,119.8558,73.713,415041,49.1215,1.0755,10.3546,7.9524,Negative,Aroused,0,1,0,68
People_202_h,People,202,h,Surgery,2.5814,1.6936,2.5111,1.6462,7.1111,1.5699,1600,1200,70.1555,72.6199,228867,28.9398,4.7787,4.6059,7.3172,Negative,Aroused,0,1,0,69
People_215_h,People,215,h,Disease,2.5882,1.208,2.3529,1.1923,6.4458,1.3903,1600,1200,131.5664,51.4991,292656,55.5908,8.4805,32.5482,7.6649,Negative,Aroused,0,1,0,70
Faces_174_h,Faces,174,h,Mutilated Face,2.5918,1.2734,2.7755,1.5175,6.9388,1.3906,1600,1200,127.6885,66.2223,290193,52.7452,8.1185,14.9333,7.879,Negative,Aroused,0,1,0,71
People_003_h,People,3,h,Car Crash,2.5957,1.3935,4.0217,2.0708,7.1064,1.4779,1600,1200,72.7362,69.9454,257744,29.5685,-0.7085,0.4006,7.3276,Negative,Aroused,0,1,0,72
People_136_h,People,136,h,Drunk,2.6,1.2778,2.8,1.3401,6.1,1.359,1600,1200,128.8877,78.7918,359012,52.2952,-0.9274,4.3559,7.8475,Negative,Aroused,0,1,0,73
Objects_283_h,Objects,283,h,Crashed Car,2.6222,1.0721,3.4783,1.6294,6.8913,1.37,1600,1200,108.4803,66.8146,340804,44.8015,0.2623,-1.8097,7.7325,Negative,Aroused,0,1,0,74
Animals_008_v,Animals,8,v,Fighting Chickens,2.6275,1.3109,2.9216,1.6105,6.8039,1.2332,1200,1600,88.9389,69.7598,291550,36.7138,4.4212,1.7094,7.6883,Negative,Aroused,0,1,0,75
Faces_032_h,Faces,32,h,Boy With A Cigarette,2.6275,1.4137,3.18,1.7106,6.4,1.5779,1600,1200,111.6514,45.2711,261678,46.5862,-5.0481,-0.6964,7.3206,Negative,Aroused,0,1,0,76
Animals_054_h,Animals,54,h,Starved Dog,2.6383,1.1502,2.9362,1.5095,6.5319,1.804,1600,1200,119.6836,63.6369,334771,49.3051,-1.1419,10.7768,7.8554,Negative,Aroused,0,1,0,77
Faces_153_v,Faces,153,v,Mutilated Face,2.6458,1.3913,2.3333,1.1361,6.8333,1.562,1200,1600,182.1971,62.4113,160071,73.6112,6.0674,12.8635,7.4163,Negative,Aroused,0,1,0,78
Animals_025_h,Animals,25,h,Sheep,2.6471,1.324,3.0769,1.3554,6.6346,1.5596,1600,1200,90.6058,48.8284,672276,37.8299,-2.5875,8.5921,7.5421,Negative,Aroused,0,1,0,79
Objects_002_h,Objects,2,h,Crashed Truck,2.6596,1.1846,3.8936,1.7844,6.2708,1.3798,1600,1200,128.2626,56.3081,472455,53.0018,1.2243,10.8604,7.7462,Negative,Aroused,0,1,0,80
Animals_016_h,Animals,16,h,Dead Hamster,2.6735,1.2143,2.8,1.5779,6.9184,1.2048,1600,1200,181.1894,62.5878,268735,73.2584,2.9167,9.2524,7.4692,Negative,Aroused,0,1,0,81
People_235_h,People,235,h,Dead Body,2.6735,1.2143,3,1.3991,6.5714,1.5275,1600,1200,128.3826,74.1159,473897,52.2055,-0.2117,2.0282,7.9014,Negative,Aroused,0,1,0,82
Animals_019_h,Animals,19,h,Dead Kangaroo,2.6809,1.3039,3.3265,1.5731,6.3958,1.2839,1600,1200,135.4712,50.8975,630399,55.9271,2.8969,7.1482,7.6404,Negative,Aroused,0,1,0,83
People_125_h,People,125,h,Homeless Man,2.6875,1.2231,3.0833,1.5823,6.1429,1.7078,1600,1200,130.2893,75.9709,201384,52.8785,-1.9642,2.162,7.6869,Negative,Aroused,0,1,0,84
People_001_h,People,1,h,Sad Woman,2.6939,1.2617,3.551,1.9264,6.8367,1.2804,1600,1200,88.0104,66.8307,445040,36.1702,0.4828,4.4273,7.6065,Negative,Aroused,0,1,0,85
People_021_h,People,21,h,Crashed Motorcycle,2.6957,1.2269,3.7447,1.608,6.7111,1.5612,1600,1200,99.123,55.6121,291340,41.3773,-4.4733,11.5672,7.5621,Negative,Aroused,0,1,0,86
People_216_h,People,216,h,Surgery,2.6984,1.387,2.7188,1.9393,7.0952,1.4336,1600,1200,87.9564,64.3234,285096,36.7343,4.5219,2.0676,7.7157,Negative,Aroused,0,1,0,87
People_009_h,People,9,h,Car Crash,2.7021,1.2321,3.9787,1.713,6.5106,1.3968,1600,1200,114.8247,77.8654,364070,46.7279,-0.4655,-0.3156,7.5619,Negative,Aroused,0,1,0,88
Faces_152_h,Faces,152,h,Mutilated Face,2.7083,0.9884,2.9574,1.3345,6.6042,1.4694,1600,1200,110.6165,69.9422,316081,45.5243,4.6021,6.6537,7.6889,Negative,Aroused,0,1,0,89
Objects_001_h,Objects,1,h,Burning Car,2.7234,1.2803,3.7872,2.1155,7.1489,1.2332,1600,1200,121.5619,61.2174,285454,50.4492,5.0202,6.4455,7.5992,Negative,Aroused,0,1,0,90
People_008_h,People,8,h,Train Crash,2.7234,1.2283,3.5,1.4142,6.3617,1.7622,1600,1200,133.7694,78.9413,374531,54.4156,1.8504,2.9451,7.6385,Negative,Aroused,0,1,0,91
Objects_285_h,Objects,285,h,Crashed Motorcycle,2.7302,1.1668,3.8065,1.7634,6.5323,1.1835,1600,1200,67.96,44.7015,436588,28.2153,-0.6678,3.5431,7.3009,Negative,Aroused,0,1,0,92
People_209_v,People,209,v,Surgery,2.7344,1.7112,2.7813,1.75,6.7344,1.4392,1200,1600,103.1067,68.8866,202448,42.6964,1.9346,10.5069,7.6442,Negative,Aroused,0,1,0,93
Faces_170_h,Faces,170,h,Wounded Man,2.7447,1.3427,3.4565,1.7727,6.8542,1.2881,1600,1200,114.7766,79.0248,275100,48.1495,13.3123,30.6798,7.8516,Negative,Aroused,0,1,0,94
Landscapes_022_h,Landscapes,22,h,Burning House,2.75,1.2632,4.6087,2.2259,6.8542,1.3989,1600,1200,137.3201,69.8933,308342,56.4504,0.7479,2.6413,7.7976,Negative,Aroused,0,1,0,95
Faces_028_h,Faces,28,h,Wounded Woman And A Child,2.75,1.2463,3.2766,1.703,6.7234,1.3784,1600,1200,125.9912,66.9514,282927,52.3909,-2.7835,8.5486,7.9005,Negative,Aroused,0,1,0,96
People_075_v,People,75,v,Swastika,2.75,1.4804,3.32,1.6468,6.625,1.3148,1200,1600,71.6047,40.6452,170311,29.6629,0.3488,-1.1901,7.0857,Negative,Aroused,0,1,0,
People_039_v,People,39,v,Starved Child,2.7551,1.665,3.5625,1.7124,6.4898,1.5017,1200,1600,117.7109,44.5675,415542,49.0019,-0.3283,-6.5791,7.4418,Negative,Aroused,0,1,0,
Faces_363_v,Faces,363,v,Mutilated Face,2.766,1.4922,4.1087,2.1,6.2653,1.8571,1200,1600,138.3145,71.6619,299856,56.639,4.5238,5.0892,7.4252,Negative,Aroused,0,1,0,
Faces_290_h,Faces,290,h,Homeless Man,2.7708,1.2922,3.5306,1.8496,6.2653,1.3505,1600,1200,115.3124,73.7163,343212,47.288,2.5298,3.2296,7.9051,Negative,Aroused,0,1,0,
People_199_v,People,199,v,Surgery,2.7857,1.3711,2.7111,1.5169,7.1333,1.4238,1200,1600,73.0985,37.3198,154582,32.2745,-14.9212,3.2184,7.0055,Negative,Aroused,0,1,0,
Faces_019_h,Faces,19,h,Baby With Cleft Lip,2.7872,1.2147,3.1875,1.4536,6.6458,1.4512,1600,1200,128.8303,62.1963,239182,53.1745,3.7888,11.1863,7.8786,Negative,Aroused,0,1,0,
Faces_031_v,Faces,31,v,Amputee Girl,2.7917,1.0711,3.4694,1.5014,6.8125,1.2144,1200,1600,91.2466,54.2699,190960,39.3288,18.5498,14.9561,7.564,Negative,Aroused,0,1,0,
Faces_368_h,Faces,368,h,Mutilated Face,2.7917,1.5839,2.7447,1.406,6.6596,1.6587,1600,1200,110.3588,82.2983,153185,45.316,6.7342,11.3078,7.5217,Negative,Aroused,0,1,0,
Landscapes_002_h,Landscapes,2,h,Concentration Camp,2.7959,1.4717,4.58,2.4751,6.44,1.7631,1600,1200,143.5268,70.5831,263487,58.2736,-0.0452,-0.2705,7.9095,Negative,Aroused,0,1,0,
People_019_v,People,19,v,Broken Leg,2.7959,1.1543,2.4082,1.0977,6.4286,1.0992,1200,1600,132.6679,73.2494,259484,54.8635,4.7872,21.1994,7.8289,Negative,Aroused,0,1,0,
Animals_042_h,Animals,42,h,Mosquito,2.8163,1.4241,2.7755,1.5581,6.3191,1.5895,1600,1200,151.2675,75.222,438445,61.4944,4.1099,11.9878,7.6446,Negative,Aroused,0,1,0,
Faces_147_v,Faces,147,v,Mutilated Face,2.8382,1.4311,2.4706,1.2152,6.9242,1.9557,1200,1600,101.5227,82.5532,162645,41.0089,2.1872,2.1782,7.3594,Negative,Aroused,0,1,0,
People_243_h,People,243,h,Eye Disease,2.8444,1.2961,2.8261,1.5819,6.8222,1.37,1600,1200,125.4346,58.8551,325554,52.3808,7.3088,18.1708,7.7983,Negative,Aroused,0,1,0,
Animals_048_h,Animals,48,h,Starved Dog,2.8478,1.1732,3.8222,1.6137,6.617,1.4073,1600,1200,107.324,61.7293,458036,44.3931,3.7369,9.9511,7.8527,Negative,Aroused,0,1,0,
People_142_h,People,142,h,Homeless Man,2.8478,0.942,2.9565,1.2641,6.0435,0.8681,1600,1200,159.7947,69.2572,290567,64.5822,-1.5373,2.5524,7.7525,Negative,Aroused,0,1,0,
People_004_h,People,4,h,Car Crash,2.8542,1.0516,3.9375,1.6426,6.4894,0.9752,1600,1200,120.4632,88.7477,337986,48.7065,-0.3446,0.7055,7.5848,Negative,Aroused,0,1,0,
People_213_v,People,213,v,Skin Disease,2.8542,1.1667,2.6458,1.2631,6.375,1.1783,1200,1600,154.597,66.7438,352261,63.1495,5.9628,8.6176,7.8211,Negative,Aroused,0,1,0,
People_242_v,People,242,v,Dead Sheep,2.8571,1.472,2.6531,1.5485,7.0408,1.3534,1200,1600,100.9526,51.2055,464370,42.7637,3.9789,15.6259,7.6388,Negative,Aroused,0,1,0,
Objects_011_h,Objects,11,h,Rotten Soup,2.8696,1.4081,2.3696,1.1806,5.8913,1.3035,1600,1200,127.7988,62.0976,205043,52.721,4.3908,9.0101,7.7972,Negative,Aroused,0,1,0,
Faces_007_h,Faces,7,h,Amputee Boy,2.8723,1.4981,3.4783,1.6294,6.6458,1.5776,1600,1200,131.7262,76.4536,222706,54.296,0.268,3.2544,7.9491,Negative,Aroused,0,1,0,
Objects_132_h,Objects,132,h,Straps,2.8788,1.4519,3.1194,1.4515,6.7647,1.5074,1600,1200,131.2309,86.3999,321194,53.2304,1.7312,13.7382,7.5557,Negative,Aroused,0,1,0,
Animals_013_h,Animals,13,h,Dead Deer,2.8958,1.2588,3.1458,1.663,6.7292,1.2839,1600,1200,104.8204,71.8813,545422,42.7722,0.6416,1.3311,7.9098,Negative,Aroused,0,1,0,
Animals_057_h,Animals,57,h,Dead Crow,2.92,1.2911,3.7451,1.3834,5.6863,1.8165,1600,1200,136.9795,70.8597,245453,55.7606,1.0358,-0.306,7.8202,Negative,Aroused,0,1,0,
Faces_016_h,Faces,16,h,Armed Children,2.9242,1.1274,3.4688,1.6424,7.0154,1.2054,1600,1200,83.2709,80.6522,280162,34.2582,5.9982,-0.8696,7.1869,Negative,Aroused,0,1,0,
Objects_157_h,Objects,157,h,Bottles,2.9333,1.1947,2.8478,1.2643,6.0444,1.2784,1600,1200,88.7505,82.149,400946,35.6855,-0.0347,-0.2154,7.3739,Negative,Aroused,0,1,0,
Landscapes_007_h,Landscapes,7,h,Waste,2.9348,1.3233,2.5435,1.3937,6.3261,1.4461,1600,1200,73.5018,51.7886,358260,30.3014,0.3724,0.5492,7.424,Negative,Aroused,0,1,0,
Animals_032_h,Animals,32,h,Kangaroo Skeleton,2.9565,1.2816,3,1.6237,6.3043,1.3312,1600,1200,112.8423,39.9186,563378,47.4669,4.3742,12.1529,7.2869,Negative,Aroused,0,1,0,
Animals_038_h,Animals,38,h,Dead Wild Boar,2.9583,1.1843,3.0426,1.1413,6.6809,1.2177,1600,1200,143.2681,62.2219,385864,58.8006,3.0699,7.7867,7.7884,Negative,Aroused,0,1,0,
People_144_h,People,144,h,Homeless Man,2.9583,0.8742,3.4375,1.3669,6.2917,1.237,1600,1200,118.2122,65.6948,406763,48.5492,-4.1715,7.3612,7.8252,Negative,Aroused,0,1,0,
Animals_067_h,Animals,67,h,Dead Mouse,2.9583,1.4869,3.5417,1.6753,6,1.2028,1600,1200,141.3791,64.0962,352722,57.8373,-2.4149,2.5789,7.9005,Negative,Aroused,0,1,0,
People_017_h,People,17,h,Fire,2.9592,1.6827,4.0625,2.7086,7.44,1.198,1600,1200,96.4716,63.3989,250053,39.7785,2.4464,4.0036,7.7099,Negative,Aroused,0,1,0,
People_002_v,People,2,v,Car Crash,2.96,1.261,3.56,1.567,6.4,1.3248,1200,1600,124.7012,71.3078,382240,51.2124,-7.6438,13.8273,7.833,Negative,Aroused,0,1,0,
Animals_064_v,Animals,64,v,Dead Fish,2.9608,1.3261,2.9804,1.3489,5.98,1.2856,1200,1600,56.1005,39.1353,165100,23.4937,-0.693,-11.0735,6.8768,Negative,Aroused,0,1,0,
People_197_h,People,197,h,Pimple,2.9706,1.1841,2.7391,1.4106,5.971,1.465,1600,1200,149.7092,49.299,465493,62.3668,15.4827,18.1095,7.5523,Negative,Aroused,0,1,0,
Objects_007_h,Objects,7,h,Meat,2.98,1.4213,2.6667,1.4787,6.24,1.2216,1600,1200,157.7212,63.3407,135988,66.2962,10.5447,56.0073,6.1605,Negative,Aroused,0,1,0,
People_133_h,People,133,h,Flood,3,1.2511,4.3333,1.191,6.2391,1.2856,1600,1200,153.2851,77.6859,287889,62.026,0.9128,0.3759,7.8874,Negative,Aroused,0,1,0,
People_082_h,People,82,h,Concentration Camp,3,1.3994,3.98,1.6962,5.76,2.036,1600,1200,124.808,84.7096,370849,50.4833,0.4444,6.7299,7.449,Negative,Aroused,0,1,0,
People_119_h,People,119,h,Homeless People,3,1.3209,3.5918,1.3982,5.7021,1.1017,1600,1200,97.9813,82.162,191464,39.6983,0.0884,-1.3818,7.6272,Negative,Aroused,0,1,0,
Objects_144_h,Objects,144,h,Dirt,3,1.2609,2.8608,1.2479,5.6835,1.1826,1600,1200,109.6417,50.0741,666459,45.6599,0.1611,8.6446,7.6464,Negative,Aroused,0,1,0,
Faces_041_h,Faces,41,h,Child In A Hospital,3.0159,1.4972,4.4688,1.808,6.6923,1.2365,1600,1200,132.6152,60.0825,203085,54.7104,3.254,-0.7604,7.8317,Negative,Aroused,0,1,0,
Animals_045_h,Animals,45,h,Dead Bird,3.02,1.1865,2.44,1.2643,6.8163,1.4955,1600,1200,111.0226,63.9183,721993,45.9383,6.7135,10.8354,7.8776,Negative,Aroused,0,1,0,
Animals_060_h,Animals,60,h,Sick Snow Leopard,3.02,1.2856,3.2941,1.5006,6.5882,1.3882,1600,1200,110.9117,67.3252,338935,46.369,-5.0547,3.3278,7.8317,Negative,Aroused,0,1,0,
Faces_302_h,Faces,302,h,Homeless Man,3.0204,1.2989,3.7083,1.7005,6.125,1.5385,1600,1200,121.3621,74.3848,351934,49.598,2.0064,5.8214,7.9078,Negative,Aroused,0,1,0,
People_124_h,People,124,h,Police Arresting Someone,3.0217,1.3079,3.9783,1.8677,6.3542,1.2289,1600,1200,74.0986,62.8441,348486,30.5655,-6.031,5.2189,7.5125,Negative,Aroused,0,1,0,
Animals_037_h,Animals,37,h,Tick,3.0267,1.5766,2.7105,1.5985,6.6933,1.385,1600,1200,190.962,47.4767,350833,76.8833,-0.6294,0.533,6.868,Negative,Aroused,0,1,0,
Objects_121_v,Objects,121,v,Toilet,3.0408,1.3064,3.0192,1.3647,6.4423,1.2897,1200,1600,162.366,75.9506,227740,65.4757,0.1507,2.5055,7.6616,Negative,Aroused,0,1,0,
Objects_022_h,Objects,22,h,Meat,3.0435,1.3817,2.5106,1.1396,6.5435,1.3777,1600,1200,95.5229,57.4552,253878,41.0106,-7.6745,25.56,7.6561,Negative,Aroused,0,1,0,
